Container_Write_Time,Process_Write_Time,VM_Write_Time,cCpuTime,cCpuTimeKernelMode,cCpuTimeUserMode,cDiskReadBytes,cDiskSectorIO,cDiskWriteBytes,cId,cMajorPGFault,cMemoryMaxUsed,cMemoryUsed,cNetworkBytesRecvd,cNetworkBytesSent,cNumProcesses,cNumProcessors,cPGFault,currentTime,pMetricType,vBootTime,vCpuContextSwitches,vCpuIdleTime,vCpuMhz,vCpuNice,vCpuSteal,vCpuTime,vCpuTimeIOWait,vCpuTimeIntSrvc,vCpuTimeKernelMode,vCpuTimeSoftIntSrvc,vCpuTimeUserMode,vCpuType,vDiskMergedReads,vDiskMergedWrites,vDiskReadTime,vDiskSectorReads,vDiskSectorWrites,vDiskSuccessfulReads,vDiskSuccessfulWrites,vDiskWriteTime,vId,vKernelInfo,vLoadAvg,vMajorPageFault,vMemoryBuffers,vMemoryCached,vMemoryFree,vMemoryTotal,vMetricType,vNetworkBytesRecvd,vNetworkBytesSent,vPgFault
0.013159,0.002534,0.178974,118512995,6,15,0,0,0,"8c030dff71f7",0,0,-102400,0,0,0,0,6501,1,"Process level",0,86900,992,21.628125,0,0,17,0,0,5,0,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,640,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,0,9,-1720,0,"VM Level",0,0,6549
0.01303,0.002556,0.175767,118469581,4,10,0,0,0,"8c030dff71f7",0,0,24576,0,0,0,0,6435,1,"Process level",0,91700,987,31.34225,0,0,19,0,0,7,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,128,0,2,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.28,0,9,8,2265,0,"VM Level",0,0,6484
0.013203,0.002551,0.175835,130993948,7,16,0,0,0,"8c030dff71f7",0,0,151552,0,0,0,0,6468,2,"Process level",0,112800,999,-15.3188750000002,0,0,23,0,0,6,1,17,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,0,8,-590,0,"VM Level",0,0,7328
0.014859,0.002533,0.171673,118589922,3,14,0,0,0,"8c030dff71f7",0,0,118784,0,0,0,0,6501,1,"Process level",0,80000,988,-58.712625,0,0,17,0,0,3,3,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,0,8,-1655,0,"VM Level",0,0,6491
0.013011,0.002516,0.177593,119619741,3,13,0,0,0,"8c030dff71f7",0,0,-241664,0,0,0,0,6468,1,"Process level",0,73500,992,29.5572499999998,0,0,16,0,0,3,0,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,4,8,3703,0,"VM Level",0,0,6485
0.013024,0.00253,0.176156,118012620,7,9,0,0,0,"8c030dff71f7",0,0,262144,0,0,0,0,6435,2,"Process level",0,86500,987,-59.63,0,0,15.0000000001,1,0,6,3,8.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,10,0,0,96,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.26,0,8,9,-508,0,"VM Level",0,0,6976
0.013252,0.00264,0.175827,118330191,5,11,0,0,0,"8c030dff71f7",0,0,155648,0,0,0,0,6468,1,"Process level",0,75800,991,101.9526250000001,0,0,16,0,0,5,2,12.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,8,-2212,0,"VM Level",0,0,6459
0.013178,0.002516,0.176101,118375785,3,12,0,0,0,"8c030dff71f7",0,0,122880,0,0,0,0,6468,1,"Process level",0,76700,990,-94.805875,0,0,15,0,0,4,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,8,1675,0,"VM Level",0,0,6530
0.01318,0.002558,0.175996,106566376,5,12,0,0,0,"8c030dff71f7",0,0,-163840,0,0,0,0,6402,1,"Process level",0,84600,989,418.264125,0,0,17,0,0,4,2,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,0,16,-790,0,"VM Level",0,0,6952
0.013806,0.002545,0.169128,108358301,5,12,0,0,0,"8c030dff71f7",0,0,241664,0,0,0,0,6501,2,"Process level",0,90800,984,-452.597625,0,0,18,1,0,6,1,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,10,0,0,128,0,8,15,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.24,0,16,25,950,0,"VM Level",0,0,6431
0.015952,0.002984,0.170986,124809483,4,13,0,0,0,"8c030dff71f7",0,0,-40960,0,0,0,0,6468,1,"Process level",0,89800,989,57.5095000000001,0,0,18,0,0,4,1,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.22,0,0,16,1508,0,"VM Level",0,0,6495
0.013175,0.002617,0.177431,119558573,8,9,0,0,0,"8c030dff71f7",0,0,-40960,0,0,0,0,6468,1,"Process level",0,92400,991,-1.91225,0,0,14,0,0,6,3,8,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.22,0,0,9,-885,0,"VM Level",0,0,6522
0.013206,0.002551,0.178726,119170224,6,11,0,0,0,"8c030dff71f7",0,0,57344,0,0,0,0,6468,1,"Process level",0,106500,990,-63.4255,0,0,18,0,0,7,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.22,0,0,233,192,0,"VM Level",0,0,7021
0.013134,0.002562,0.179253,118329309,6,11,0,0,0,"8c030dff71f7",0,0,-98304,0,0,0,0,6468,2,"Process level",0,87700,991,38.631,0,0,17,0,0,6,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,8,0,0,80,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.22,0,8,-217,500,0,"VM Level",0,0,6496
0.013213,0.002523,0.175831,118625326,4,10,0,0,0,"8c030dff71f7",0,0,-180224,0,0,0,0,6435,1,"Process level",0,76300,990,22.458375,0,0,14,0,0,4,3,10.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.2,0,0,8,172,0,"VM Level",0,0,6463
0.014234,0.002947,0.176306,121738870,7,21,0,0,0,"8c030dff71f7",0,0,-110592,0,0,0,0,6468,1,"Process level",0,92000,982,72.63925,0,0,29,1,0,7,1,22,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.2,0,0,8,-1143,0,"VM Level",0,0,8004
0.013268,0.002541,0.176429,119312945,4,13,0,0,0,"8c030dff71f7",0,0,-28672,0,0,0,0,6468,1,"Process level",0,83800,991,-148.8713749999997,0,0,17,0,0,5,2,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.2,0,0,8,-803,0,"VM Level",0,0,6484
0.013329,0.002539,0.179076,118482816,4,11,0,0,0,"8c030dff71f7",0,0,237568,0,0,0,0,6435,2,"Process level",0,88300,992,56.6695,0,0,15,0,0,3,1,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.2,0,0,9,1450,0,"VM Level",0,0,6433
0.013138,0.002528,0.175733,118767756,4,16,0,0,0,"8c030dff71f7",0,0,-266240,0,0,0,0,6468,1,"Process level",0,107700,983,9.522,0,0,20,1,0,5,3,15,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,16,0,0,320,0,18,18,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.18,0,25,-17,-1941,0,"VM Level",0,0,6955
0.013167,0.002607,0.175657,119209833,5,13,0,0,0,"8c030dff71f7",0,0,-16384,0,0,0,0,6501,1,"Process level",0,86000,989,-62.956,0,0,15,0,0,4,1,11.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,14,0,0,224,0,3,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.18,0,8,49,-66,0,"VM Level",0,0,6487
0.013068,0.002518,0.179272,118058389,6,11,0,0,0,"8c030dff71f7",0,0,417792,0,0,0,0,6435,1,"Process level",0,93500,991,80.292125,0,0,19,0,0,6,1,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.18,0,4,9,1217,0,"VM Level",0,0,6469
0.013091,0.00252,0.176079,131383535,7,74,0,0,0,"8c030dff71f7",0,0,266240,0,0,0,0,6468,2,"Process level",0,169300,940,8.0855,0,0,83,1,0,8,2,75,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,19,0,0,1192,0,4,6,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.18,0,9,-496,-2744,0,"VM Level",0,0,9036
0.016276,0.002979,0.172164,124831515,5,12,0,0,0,"8c030dff71f7",0,0,-237568,0,0,0,0,6468,1,"Process level",0,88400,990,5.6970000000001,0,0,16,0,0,4,0,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,584,0,37,6,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.17,0,0,8,-1663,0,"VM Level",0,0,6522
0.013213,0.002548,0.17609,118853265,5,17,0,0,0,"8c030dff71f7",0,0,118784,0,0,0,0,6468,1,"Process level",0,83000,986,-13.3429999999998,0,0,21,0,0,5,2,16,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.17,0,0,25,290,0,"VM Level",0,0,6451
0.013264,0.002621,0.175412,124480854,7,15,0,0,0,"8c030dff71f7",0,0,-204800,0,0,0,0,6402,2,"Process level",0,92000,984,44.63725,0,0,20,0,0,6,0,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.17,0,0,-139,1274,0,"VM Level",0,0,6936
0.018105,0.002544,0.183228,127116006,5,8,0,0,0,"8c030dff71f7",0,0,-303104,0,0,0,0,6468,1,"Process level",0,78700,999,22.59925,0,0,16.9999999999,0,0,7,2,9.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.17,0,0,8,-1130,0,"VM Level",0,0,6475
0.013055,0.002541,0.176131,107257993,4,16,0,0,0,"8c030dff71f7",0,0,139264,0,0,0,0,6435,1,"Process level",0,118300,983,-109.8625000000002,0,0,21.0000000001,1,0,5,2,16.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,19,0,0,448,0,33,14,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.16,0,8,8,639,0,"VM Level",0,0,7263
0.020898,0.004847,0.171598,137807703,3,16,0,0,0,"8c030dff71f7",0,0,-28672,0,0,0,0,6534,1,"Process level",0,86800,998,407.2441250000002,0,0,16,0,0,2,4,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.16,0,0,8,-1307,0,"VM Level",0,0,6960
0.013189,0.002639,0.177755,119529240,4,12,0,0,0,"8c030dff71f7",0,0,77824,0,0,0,0,6435,2,"Process level",0,91300,991,-422.2871249999998,0,0,18,0,0,3,0,16.99999999994,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.16,0,0,8,-1188,0,"VM Level",0,0,6464
0.012885,0.002545,0.17896,118675484,6,14,0,0,0,"8c030dff71f7",0,0,61440,0,0,0,0,6468,1,"Process level",0,92500,990,142.5386250000001,0,0,19,0,0,6,0,13,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.16,0,0,25,2781,0,"VM Level",0,0,6512
0.014011,0.002614,0.175641,120234648,5,12,0,0,0,"8c030dff71f7",0,0,57344,0,0,0,0,6534,1,"Process level",0,75600,991,-52.8806249999998,0,0,17,0,0,6,2,11.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,11,0,0,152,0,4,5,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,8,8,160,0,"VM Level",0,0,6504
0.013002,0.002551,0.178103,119146840,6,14,0,0,0,"8c030dff71f7",0,0,57344,0,0,0,0,6402,1,"Process level",0,91400,989,-45.91525,0,0,20,0,0,6,1,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,4,-1966,0,"VM Level",0,0,6945
0.013109,0.002561,0.179183,118859790,3,12,0,0,0,"8c030dff71f7",0,0,-16384,0,0,0,0,6402,2,"Process level",0,73800,993,-56.24375,0,0,15,0,0,3,1,12.00000000006,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,8,1659,0,"VM Level",0,0,6453
0.013249,0.002553,0.175536,119063629,5,10,0,0,0,"8c030dff71f7",0,0,-307200,0,0,0,0,6501,1,"Process level",0,76900,991,44.7680000000003,0,0,16,0,0,5,1,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.3,0,0,13,4,0,"VM Level",0,0,6453
0.013405,0.002962,0.179177,111168889,4,15,0,0,0,"8c030dff71f7",0,0,24576,0,0,0,0,6534,1,"Process level",0,82200,991,17.25375,0,0,17,1,0,3,1,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,30,0,0,896,0,44,14,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,8,8,-16,0,"VM Level",0,0,6973
0.01605,0.002653,0.172523,122971841,5,11,0,0,0,"8c030dff71f7",0,0,229376,0,0,0,0,6468,1,"Process level",0,85700,989,10.40025,0,0,16,0,0,5,2,11,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,0,8,-1954,0,"VM Level",0,0,6941
0.01323,0.00255,0.17772,118922339,4,13,0,0,0,"8c030dff71f7",0,0,266240,0,0,0,0,6435,2,"Process level",0,84800,991,-26.4577500000003,0,0,18,0,0,4,2,14,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,4,8,1679,0,"VM Level",0,0,6502
0.013125,0.002561,0.175773,107677927,4,13,0,0,0,"8c030dff71f7",0,0,-225280,0,0,0,0,6501,1,"Process level",0,90500,986,6.039,0,0,18,0,0,6,0,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,0,0,0,0,0,0,0,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.36,0,0,8,-1474,0,"VM Level",0,0,6979
0.015596,0.002953,0.168768,132022355,4,14,0,0,0,"8c030dff71f7",0,0,311296,0,0,0,0,6435,1,"Process level",0,74300,988,26.000375,0,0,14,0,0,2,0,12,"Intel(R) Core(TM) i7-6700HQ CPU @ 2.60GHz",0,15,0,0,136,0,2,4,"unavailable","Linux 8c030dff71f7 5.4.0-81-generic #91-Ubuntu SMP Thu Jul 15 19:09:17 UTC 2021 x86_64 x86_64 x86_64 GNU/Linux",0.41,0,8,9,8,0,"VM Level",0,0,6621
